timestamp,ue_id,latitude,longitude,cell_id,sector,rsrp_dbm,sinr_db,dl_tp_mbps,latency_ms,coverage_status,beam_id,beam_health_score,hotspot_type
2026-07-01 02:00:00,UE00554,32.895687024030074,-96.97162026434104,XYZ403,B,-124,2,181,107,Fair,3,29,coverage_hole
2026-07-01 03:00:00,UE00555,32.936347777052625,-96.95296717297649,XYZ401,A,-102,8,254,82,Coverage_Hole,4,50,coverage_hole
2026-07-01 04:00:00,UE00556,32.91696348805531,-97.01410959248666,XYZ402,A,-111,7,263,31,Coverage_Hole,5,48,coverage_hole
2026-07-01 06:00:00,UE00558,32.950853208099865,-97.00257038473778,XYZ401,C,-91,7,303,23,Coverage_Hole,1,46,coverage_hole
2026-07-01 17:00:00,UE00569,32.90604217222607,-97.02126729779032,XYZ403,C,-122,-3,161,89,Coverage_Hole,6,9,coverage_hole
2026-07-01 01:00:00,UE00577,32.92985107397006,-96.99807673478593,XYZ402,A,-86,12,361,54,Coverage_Hole,2,65,coverage_hole
2026-07-01 03:00:00,UE00579,32.92052937550006,-97.02438478900656,XYZ401,A,-104,1,185,92,Coverage_Hole,4,22,coverage_hole
2026-07-01 04:00:00,UE00580,32.91928091448461,-96.99699759513682,XYZ402,B,-88,12,344,95,Coverage_Hole,5,65,coverage_hole
2026-07-01 05:00:00,UE00581,32.901893835075754,-96.98847704275204,XYZ403,A,-116,2,188,35,Fair,6,29,coverage_hole
2026-07-01 07:00:00,UE00583,32.92703169782377,-96.94402237216778,XYZ402,A,-116,1,145,103,Good,2,24,coverage_hole
2026-07-01 09:00:00,UE00585,32.93166324273957,-96.96983691220645,XYZ401,C,-88,17,574,65,Coverage_Hole,4,85,coverage_hole
2026-07-01 14:00:00,UE00590,32.90862960385265,-96.98635078655926,XYZ403,A,-95,8,329,27,Coverage_Hole,3,50,coverage_hole
2026-07-01 19:00:00,UE00595,32.96233869936766,-96.98493930514942,XYZ402,A,-102,3,217,90,Coverage_Hole,2,31,coverage_hole
2026-07-01 20:00:00,UE00596,32.96425285934794,-97.01228721345107,XYZ403,C,-116,2,261,94,Fair,3,28,coverage_hole
2026-07-01 22:00:00,UE00598,32.92875287399098,-97.00433049166992,XYZ402,A,-85,12,395,31,Coverage_Hole,5,65,coverage_hole
2026-07-01 00:00:00,UE00600,32.94464576385076,-96.94984878471948,XYZ401,C,-103,-1,115,79,Coverage_Hole,1,16,coverage_hole
2026-07-01 01:00:00,UE00601,32.95551728673733,-96.94859315552348,XYZ402,A,-110,2,206,33,Coverage_Hole,2,28,coverage_hole
2026-07-01 04:00:00,UE00604,32.90428458534911,-96.9633549906036,XYZ402,C,-115,5,323,28,Poor,5,39,coverage_hole
2026-07-01 08:00:00,UE00608,32.9110302515216,-97.00582745716218,XYZ403,A,-103,2,239,106,Coverage_Hole,3,29,coverage_hole
2026-07-01 10:00:00,UE00610,32.93233865283814,-97.00150935158555,XYZ402,C,-83,14,418,115,Coverage_Hole,5,74,coverage_hole
2026-07-01 11:00:00,UE00611,32.90495324851438,-96.9749105883385,XYZ403,A,-115,3,182,74,Fair,6,30,coverage_hole
2026-07-01 12:00:00,UE00612,32.947161094845534,-96.93726758116784,XYZ401,C,-120,0,201,90,Good,1,21,coverage_hole
2026-07-01 15:00:00,UE00615,32.95147531774392,-96.99836031744994,XYZ401,C,-96,14,402,91,Coverage_Hole,4,74,coverage_hole
2026-07-01 17:00:00,UE00617,32.94989018014738,-96.93726069938108,XYZ403,A,-122,-6,51,80,Poor,6,5,coverage_hole
2026-07-01 20:00:00,UE00620,32.9286823936236,-96.95739138358032,XYZ403,A,-97,11,394,43,Coverage_Hole,3,63,coverage_hole
2026-07-01 21:00:00,UE00621,32.91834889094846,-97.01180107798837,XYZ401,B,-107,7,370,41,Coverage_Hole,4,48,coverage_hole
2026-07-01 22:00:00,UE00622,32.97684296253563,-96.9732918039898,XYZ402,C,-121,-3,161,126,Excellent,5,10,coverage_hole
2026-07-01 01:00:00,UE00625,32.97592727750731,-96.99053341585532,XYZ402,A,-120,0,181,55,Coverage_Hole,2,20,coverage_hole
2026-07-01 02:00:00,UE00626,32.927485824089004,-97.00723185459724,XYZ403,A,-97,6,300,109,Coverage_Hole,3,41,coverage_hole
2026-07-01 21:00:00,UE00645,32.94905757267578,-97.03224742944307,XYZ401,B,-118,-4,78,20,Excellent,4,5,coverage_hole
2026-07-01 22:00:00,UE00646,32.954009945367275,-96.96625129749368,XYZ402,A,-107,6,226,128,Coverage_Hole,5,41,coverage_hole
2026-07-01 00:00:00,UE00648,32.90250390349337,-97.01882021488576,XYZ401,A,-115,-4,101,62,Fair,1,5,coverage_hole
2026-07-01 08:00:00,UE00656,32.94168096765961,-97.00424864997372,XYZ403,A,-95,10,362,28,Coverage_Hole,3,58,coverage_hole
2026-07-01 13:00:00,UE00661,32.93061233199012,-96.93965687544724,XYZ402,C,-113,-5,78,93,Coverage_Hole,2,5,coverage_hole
2026-07-01 16:00:00,UE00664,32.93603901018682,-96.97891382791396,XYZ402,B,-84,13,465,111,Coverage_Hole,5,69,coverage_hole
2026-07-01 17:00:00,UE00665,32.95449557860754,-96.99650743013136,XYZ403,B,-97,10,301,90,Coverage_Hole,6,57,coverage_hole
2026-07-01 18:00:00,UE00666,32.951562999118444,-96.93903834077108,XYZ401,B,-121,-1,130,107,Excellent,1,15,coverage_hole
2026-07-01 19:00:00,UE00667,32.96403327763975,-97.00535872413889,XYZ402,A,-112,0,195,71,Coverage_Hole,2,20,coverage_hole
2026-07-01 20:00:00,UE00668,32.917536059859856,-96.9837760073114,XYZ403,A,-91,15,447,45,Coverage_Hole,3,77,coverage_hole
2026-07-01 03:00:00,UE00675,32.92120977222925,-97.0051802897269,XYZ401,B,-98,12,484,26,Coverage_Hole,4,65,coverage_hole
2026-07-01 09:00:00,UE00681,32.97835090807004,-96.98935667502768,XYZ401,A,-119,0,173,58,Poor,4,20,coverage_hole
2026-07-01 11:00:00,UE00683,32.947776533578136,-97.02657105056304,XYZ403,A,-108,-3,156,106,Coverage_Hole,6,10,coverage_hole
2026-07-01 14:00:00,UE00686,32.924060359346214,-97.03346090123205,XYZ403,B,-119,0,203,77,Coverage_Hole,3,20,coverage_hole
2026-07-01 16:00:00,UE00688,32.926123040922654,-97.0215834932986,XYZ402,B,-110,2,249,67,Coverage_Hole,5,29,coverage_hole
2026-07-01 17:00:00,UE00689,32.94095053190264,-96.96893971840218,XYZ403,B,-92,11,406,98,Coverage_Hole,6,62,coverage_hole
2026-07-01 02:00:00,UE00698,32.967272360281285,-96.98848848348256,XYZ403,A,-104,5,239,103,Coverage_Hole,3,38,coverage_hole
2026-07-01 04:00:00,UE00700,32.93099299664657,-97.01846240727971,XYZ402,A,-104,5,302,48,Coverage_Hole,5,40,coverage_hole
2026-07-01 05:00:00,UE00701,32.94298876880007,-97.03241109130023,XYZ403,B,-121,0,144,56,Good,6,20,coverage_hole
2026-07-01 06:00:00,UE00702,32.9313585823015,-96.93755317116084,XYZ401,A,-125,2,230,126,Excellent,1,29,coverage_hole
2026-07-01 07:00:00,UE00703,32.90711786524311,-97.01192392214736,XYZ402,C,-116,0,193,22,Excellent,2,21,coverage_hole
2026-07-01 11:00:00,UE00707,32.926151833173485,-96.94654368242928,XYZ403,A,-104,4,273,112,Coverage_Hole,6,37,coverage_hole
2026-07-01 12:00:00,UE00708,32.93329461734593,-96.97485484237674,XYZ401,B,-84,12,408,27,Coverage_Hole,1,66,coverage_hole
2026-07-01 13:00:00,UE00709,32.93319349176514,-96.93406877671728,XYZ402,B,-119,-2,138,62,Excellent,2,13,coverage_hole
2026-07-01 16:00:00,UE00712,32.916972091837444,-96.94567073406849,XYZ402,A,-113,-2,120,68,Coverage_Hole,5,12,coverage_hole
2026-07-01 17:00:00,UE00713,32.92520208596909,-96.93826461405432,XYZ403,B,-110,-7,41,38,Coverage_Hole,6,5,coverage_hole
2026-07-01 20:00:00,UE00716,32.93138649113627,-96.94807016348436,XYZ403,B,-105,8,292,120,Coverage_Hole,3,49,coverage_hole
2026-07-01 21:00:00,UE00717,32.90345701809123,-96.96166898498603,XYZ401,B,-116,-4,91,34,Coverage_Hole,4,5,coverage_hole
2026-07-01 22:00:00,UE00718,32.90185120748384,-97.0158523989907,XYZ402,C,-120,2,237,107,Coverage_Hole,5,28,coverage_hole
2026-07-01 01:00:00,UE00721,32.9432628193851,-96.95063728505522,XYZ402,C,-105,8,315,50,Coverage_Hole,2,50,coverage_hole
2026-07-01 04:00:00,UE00724,32.947319814708614,-96.97477293480542,XYZ402,C,-94,15,503,110,Coverage_Hole,5,77,coverage_hole
2026-07-01 05:00:00,UE00725,32.89530677488416,-96.9892262102662,XYZ403,A,-116,-2,118,105,Poor,6,13,coverage_hole
2026-07-01 09:00:00,UE00729,32.90406680887568,-96.97186596770138,XYZ401,A,-103,7,320,45,Coverage_Hole,4,48,coverage_hole
2026-07-01 16:00:00,UE00736,32.95069780506886,-97.03004615353454,XYZ402,B,-120,2,232,117,Poor,5,29,coverage_hole
2026-07-01 18:00:00,UE00738,32.92682004147149,-97.00327115832089,XYZ401,B,-95,12,335,116,Coverage_Hole,1,66,coverage_hole
2026-07-01 21:00:00,UE00741,32.95127066891448,-97.0230501941162,XYZ401,B,-109,0,176,129,Coverage_Hole,4,21,coverage_hole
2026-07-01 22:00:00,UE00742,32.918833576905214,-96.94197061132073,XYZ402,C,-116,0,166,65,Coverage_Hole,5,21,coverage_hole
2026-07-01 23:00:00,UE00743,32.917851484545565,-97.02300569533844,XYZ403,C,-112,2,180,83,Coverage_Hole,6,29,coverage_hole
2026-07-01 11:00:00,UE00755,32.94856149277012,-96.94201691391213,XYZ403,A,-116,0,155,43,Excellent,6,20,coverage_hole
2026-07-01 13:00:00,UE00757,32.956640691631144,-96.97872132913518,XYZ402,C,-94,6,239,97,Coverage_Hole,2,42,coverage_hole
2026-07-01 17:00:00,UE00761,32.92286808510818,-97.00455540862464,XYZ403,A,-101,9,290,25,Coverage_Hole,6,55,coverage_hole
2026-07-01 18:00:00,UE00762,32.94072362027748,-97.02188865248492,XYZ401,C,-109,2,229,17,Coverage_Hole,1,29,coverage_hole
2026-07-01 19:00:00,UE00763,32.90530324371859,-97.0125440544269,XYZ402,A,-108,-3,109,94,Coverage_Hole,2,11,coverage_hole
2026-07-01 20:00:00,UE00764,32.957830013580086,-97.02716563438403,XYZ403,B,-121,1,185,76,Excellent,3,22,coverage_hole
2026-07-01 02:00:00,UE00770,32.96681044144355,-97.01979512355064,XYZ403,A,-125,1,144,19,Excellent,3,23,coverage_hole
2026-07-01 03:00:00,UE00771,32.94892897093552,-97.02624159184045,XYZ401,C,-108,-2,129,87,Coverage_Hole,4,13,coverage_hole
2026-07-01 04:00:00,UE00772,32.92372379303535,-96.9905915433186,XYZ402,B,-92,13,408,117,Coverage_Hole,5,67,coverage_hole
2026-07-01 10:00:00,UE00778,32.96619639986497,-97.01458009132595,XYZ402,A,-117,-1,144,26,Poor,5,15,coverage_hole
2026-07-01 11:00:00,UE00779,32.924383984483704,-96.9624158524204,XYZ403,B,-97,4,271,106,Coverage_Hole,6,37,coverage_hole
2026-07-01 14:00:00,UE00782,32.897158486688056,-97.00249312265112,XYZ403,A,-120,-4,101,56,Excellent,3,5,coverage_hole
2026-07-01 17:00:00,UE00785,32.95303792000472,-96.9813167197637,XYZ403,A,-97,12,468,127,Coverage_Hole,6,65,coverage_hole
2026-07-01 18:00:00,UE00786,32.97574131124109,-96.9978558938514,XYZ401,A,-119,-5,103,81,Fair,1,5,coverage_hole
2026-07-01 21:00:00,UE00789,32.95041424758889,-96.93701367031366,XYZ401,C,-118,-4,90,61,Excellent,4,5,coverage_hole
2026-07-01 05:00:00,UE00797,32.89959912980357,-96.97696107503836,XYZ403,C,-118,-4,91,65,Excellent,6,5,coverage_hole
2026-07-01 08:00:00,UE00800,32.97562617782443,-96.99239813750955,XYZ403,A,-115,4,292,107,Coverage_Hole,3,37,coverage_hole
2026-07-01 10:00:00,UE00802,32.916060002418696,-96.94566131042676,XYZ402,B,-115,2,199,39,Coverage_Hole,5,28,coverage_hole
2026-07-01 12:00:00,UE00804,32.93238849784888,-96.96149909919158,XYZ401,B,-95,4,316,26,Coverage_Hole,1,36,coverage_hole
2026-07-01 15:00:00,UE00807,32.9531708526876,-96.95368136814623,XYZ401,A,-104,0,164,92,Coverage_Hole,4,20,coverage_hole
2026-07-01 20:00:00,UE00812,32.96371262774737,-97.02265359322742,XYZ403,B,-119,0,187,55,Fair,3,20,coverage_hole
2026-07-01 21:00:00,UE00813,32.91673459886847,-96.98699658996472,XYZ401,C,-92,13,438,49,Coverage_Hole,4,67,coverage_hole
2026-07-01 00:00:00,UE00816,32.94983747568245,-96.95843833647382,XYZ401,C,-100,12,401,57,Coverage_Hole,1,66,coverage_hole
2026-07-01 01:00:00,UE00817,32.91418224722561,-97.0306387345222,XYZ402,B,-120,1,154,112,Fair,2,23,coverage_hole
2026-07-01 02:00:00,UE00818,32.91842075401795,-97.0023330366956,XYZ403,B,-95,8,288,55,Coverage_Hole,3,50,coverage_hole
2026-07-01 04:00:00,UE00820,32.93095297932588,-97.03568708328352,XYZ402,B,-120,0,149,90,Good,5,21,coverage_hole
2026-07-01 08:00:00,UE00824,32.96497331760718,-96.96814082987392,XYZ403,A,-105,5,221,119,Coverage_Hole,3,38,coverage_hole
2026-07-01 09:00:00,UE00825,32.95297205501637,-97.02694652542984,XYZ401,A,-118,-4,94,69,Fair,4,5,coverage_hole
2026-07-01 10:00:00,UE00826,32.96645006060795,-96.9667045888423,XYZ402,C,-104,0,185,72,Coverage_Hole,5,21,coverage_hole
2026-07-01 11:00:00,UE00827,32.892145538267094,-96.99323565332124,XYZ403,A,-125,0,162,70,Poor,6,21,coverage_hole
2026-07-01 12:00:00,UE00828,32.941970271807946,-97.00174183643372,XYZ401,A,-91,13,413,52,Coverage_Hole,1,68,coverage_hole
2026-07-01 15:00:00,UE00831,32.96201238781934,-96.94896323996362,XYZ401,C,-117,-4,94,31,Coverage_Hole,4,5,coverage_hole
2026-07-01 18:00:00,UE00834,32.90259118674205,-96.96479135216693,XYZ401,C,-116,3,217,102,Poor,1,32,coverage_hole
2026-07-01 19:00:00,UE00835,32.90438788791149,-97.01705663971208,XYZ402,A,-117,-3,159,95,Coverage_Hole,2,10,coverage_hole
2026-07-01 00:00:00,UE00840,32.940082516411785,-96.93993076844296,XYZ401,A,-123,4,310,100,Poor,1,36,coverage_hole
2026-07-01 05:00:00,UE00845,32.91668846071598,-97.01865871994478,XYZ403,B,-107,-2,125,51,Coverage_Hole,6,12,coverage_hole
2026-07-01 06:00:00,UE00846,32.92857443920134,-97.0285488402406,XYZ401,B,-115,1,151,39,Coverage_Hole,1,23,coverage_hole
2026-07-01 07:00:00,UE00847,32.89537366812785,-96.99246106300252,XYZ402,A,-116,-2,121,125,Coverage_Hole,2,13,coverage_hole
2026-07-01 10:00:00,UE00850,32.920750585820585,-96.9858975321786,XYZ402,B,-100,15,471,24,Coverage_Hole,5,77,coverage_hole
2026-07-01 19:00:00,UE00859,32.936241216907995,-97.01120926170508,XYZ402,C,-105,11,435,72,Coverage_Hole,2,63,coverage_hole
2026-07-01 21:00:00,UE00861,32.90835021386003,-97.02437858486034,XYZ401,C,-115,0,180,24,Coverage_Hole,4,21,coverage_hole
2026-07-01 22:00:00,UE00862,32.92262842873991,-97.03356470915566,XYZ402,C,-125,-5,77,33,Fair,5,5,coverage_hole
2026-07-01 02:00:00,UE00866,32.9321566598422,-96.97469164132548,XYZ403,A,-96,19,460,93,Coverage_Hole,3,92,coverage_hole
2026-07-01 04:00:00,UE00868,32.898896647146834,-97.0119725314426,XYZ402,C,-117,-3,125,42,Good,5,9,coverage_hole
2026-07-01 05:00:00,UE00869,32.973633369408674,-96.99916723611358,XYZ403,C,-120,-2,129,90,Coverage_Hole,6,12,coverage_hole
2026-07-01 14:00:00,UE00878,32.96915068607285,-97.00048147287436,XYZ403,C,-113,-3,140,125,Coverage_Hole,3,9,coverage_hole
2026-07-01 15:00:00,UE00879,32.916578524972145,-96.95210920925784,XYZ401,B,-113,4,319,63,Coverage_Hole,4,37,coverage_hole
2026-07-01 16:00:00,UE00880,32.93013218872094,-96.97949140924212,XYZ402,C,-85,19,497,50,Coverage_Hole,5,92,coverage_hole
2026-07-01 20:00:00,UE00884,32.97717580344816,-96.98909898935314,XYZ403,A,-111,-2,124,32,Coverage_Hole,3,12,coverage_hole
2026-07-01 02:00:00,UE00890,32.96167727863328,-96.98148574464732,XYZ403,C,-106,10,374,80,Coverage_Hole,3,58,coverage_hole
2026-07-01 03:00:00,UE00891,32.943053244616266,-97.02458917289428,XYZ401,B,-105,0,167,55,Coverage_Hole,4,20,coverage_hole
2026-07-01 05:00:00,UE00893,32.93271943397979,-96.94182116436616,XYZ403,C,-111,3,212,82,Coverage_Hole,6,30,coverage_hole
2026-07-01 08:00:00,UE00896,32.96322674607962,-97.02126797130316,XYZ403,A,-116,-2,126,101,Fair,3,12,coverage_hole
2026-07-01 12:00:00,UE00900,32.90800035948821,-96.946977438621,XYZ401,A,-121,-3,151,30,Excellent,1,10,coverage_hole
2026-07-01 14:00:00,UE00902,32.9151319874975,-96.94734605975196,XYZ403,A,-116,0,177,97,Excellent,3,21,coverage_hole
2026-07-01 17:00:00,UE00905,32.94975522618412,-96.99115227106168,XYZ403,A,-99,15,450,49,Coverage_Hole,6,76,coverage_hole
2026-07-01 18:00:00,UE00906,32.91835959132692,-97.02655774802696,XYZ401,C,-109,0,165,32,Coverage_Hole,1,21,coverage_hole
2026-07-01 21:00:00,UE00909,32.94835537898301,-96.9775672884907,XYZ401,C,-91,18,522,89,Coverage_Hole,4,90,coverage_hole
2026-07-01 02:00:00,UE00914,32.92082736045911,-97.0096121898642,XYZ403,C,-98,2,263,33,Coverage_Hole,3,28,coverage_hole
2026-07-01 04:00:00,UE00916,32.94260032853324,-96.9533275450361,XYZ402,B,-106,5,243,75,Coverage_Hole,5,39,coverage_hole
2026-07-01 06:00:00,UE00918,32.955430330341365,-97.02725305364112,XYZ401,A,-115,0,186,35,Excellent,1,20,coverage_hole
2026-07-01 11:00:00,UE00923,32.95523036724644,-96.95873229412275,XYZ403,B,-110,3,213,77,Coverage_Hole,6,31,coverage_hole
2026-07-01 16:00:00,UE00928,32.9763463084162,-96.98060218114507,XYZ402,B,-117,0,145,34,Coverage_Hole,5,21,coverage_hole
2026-07-01 19:00:00,UE00931,32.907061215667525,-96.99857182254412,XYZ402,C,-103,7,318,33,Coverage_Hole,2,47,coverage_hole
2026-07-01 21:00:00,UE00933,32.920508312071284,-97.02608171228616,XYZ401,C,-116,-1,147,22,Excellent,4,16,coverage_hole
2026-07-01 00:00:00,UE00936,32.95747518039033,-97.02458709275986,XYZ401,A,-117,-1,127,41,Coverage_Hole,1,15,coverage_hole
2026-07-01 02:00:00,UE00938,32.89424694918422,-96.97525490878088,XYZ403,A,-119,-3,136,42,Excellent,3,11,coverage_hole
2026-07-01 04:00:00,UE00940,32.95450073800391,-97.0099562842641,XYZ402,A,-102,5,251,15,Coverage_Hole,5,38,coverage_hole
2026-07-01 11:00:00,UE00947,32.93318191248427,-97.0335549253196,XYZ403,B,-119,3,268,50,Coverage_Hole,6,31,coverage_hole
2026-07-01 13:00:00,UE00949,32.914947523949145,-96.94002701998784,XYZ402,B,-118,-1,144,82,Excellent,2,14,coverage_hole
2026-07-01 18:00:00,UE00954,32.92431064310229,-97.02707199946454,XYZ401,A,-110,8,326,91,Coverage_Hole,1,50,coverage_hole
2026-07-01 21:00:00,UE00957,32.95903537429097,-96.96434828666216,XYZ401,B,-109,0,177,55,Coverage_Hole,4,21,coverage_hole
2026-07-01 03:00:00,UE00963,32.96279237057307,-96.96252345065658,XYZ401,C,-106,2,211,98,Coverage_Hole,4,28,coverage_hole
2026-07-01 04:00:00,UE00964,32.93746612943725,-96.99133779990676,XYZ402,C,-85,12,388,96,Coverage_Hole,5,66,coverage_hole
2026-07-01 08:00:00,UE00968,32.9150749169718,-96.94629602608198,XYZ403,A,-115,0,154,19,Excellent,3,20,coverage_hole
2026-07-01 10:00:00,UE00970,32.96325947870233,-96.99417075919928,XYZ402,A,-101,1,191,26,Coverage_Hole,5,22,coverage_hole
2026-07-01 13:00:00,UE00973,32.90791835981297,-96.99716108238128,XYZ402,A,-100,5,236,61,Coverage_Hole,2,39,coverage_hole
2026-07-01 14:00:00,UE00974,32.905176370706094,-97.01633461523622,XYZ403,A,-115,0,144,70,Poor,3,21,coverage_hole
2026-07-01 15:00:00,UE00975,32.97329788307907,-96.98077252283603,XYZ401,A,-115,2,200,125,Fair,4,29,coverage_hole
2026-07-01 20:00:00,UE00980,32.907011746901496,-96.97841450952929,XYZ403,C,-104,6,221,19,Coverage_Hole,3,41,coverage_hole
2026-07-01 22:00:00,UE00982,32.96179212438692,-96.99648818158944,XYZ402,C,-106,3,234,34,Coverage_Hole,5,32,coverage_hole
2026-07-01 23:00:00,UE00983,32.922806848297604,-97.00895727929914,XYZ403,C,-96,15,474,48,Coverage_Hole,6,76,coverage_hole
2026-07-01 00:00:00,UE00984,32.94265955747607,-97.02670870530584,XYZ401,A,-108,2,261,73,Coverage_Hole,1,29,coverage_hole
2026-07-01 02:00:00,UE00986,32.92628001131901,-97.03454756973392,XYZ403,B,-115,0,174,62,Fair,3,21,coverage_hole
2026-07-01 03:00:00,UE00987,32.91224034805924,-96.96227597389314,XYZ401,C,-106,8,364,17,Coverage_Hole,4,49,coverage_hole
2026-07-01 04:00:00,UE00988,32.949546450679364,-97.01839879564054,XYZ402,B,-102,4,285,50,Coverage_Hole,5,36,coverage_hole
2026-07-01 07:00:00,UE00991,32.93318866234754,-97.0101415935304,XYZ402,A,-97,9,326,110,Coverage_Hole,2,54,coverage_hole
2026-07-01 08:00:00,UE00992,32.95681828704414,-96.9446979679636,XYZ403,B,-121,-1,138,16,Coverage_Hole,3,15,coverage_hole
2026-07-01 10:00:00,UE00994,32.894857528915246,-97.00411648943138,XYZ402,C,-120,-1,115,33,Excellent,5,16,coverage_hole
2026-07-01 11:00:00,UE00995,32.95842087359824,-96.95113863387294,XYZ403,C,-112,1,176,28,Coverage_Hole,6,22,coverage_hole
2026-07-01 15:00:00,UE00999,32.9425059401783,-96.96821245333594,XYZ401,B,-92,11,384,118,Coverage_Hole,4,62,coverage_hole
2026-07-01 16:00:00,UE01000,32.9137043044815,-97.00712753053254,XYZ402,C,-102,10,422,85,Coverage_Hole,5,57,coverage_hole
2026-07-01 17:00:00,UE01001,32.91332689405599,-96.94604850396514,XYZ403,B,-116,-2,141,61,Poor,6,12,coverage_hole
2026-07-01 19:00:00,UE01003,32.91823388632441,-96.96680218886256,XYZ402,C,-104,6,267,102,Coverage_Hole,2,42,coverage_hole
2026-07-01 21:00:00,UE01005,32.97522798241624,-96.9854998787826,XYZ401,B,-118,-2,140,123,Poor,4,12,coverage_hole
2026-07-01 22:00:00,UE01006,32.90122803511651,-96.9561644234005,XYZ402,C,-118,-4,92,62,Coverage_Hole,5,5,coverage_hole
2026-07-01 06:00:00,UE01014,32.93109480830154,-96.96437292553944,XYZ401,A,-90,8,347,91,Coverage_Hole,1,50,coverage_hole
2026-07-01 10:00:00,UE01018,32.89204855766774,-96.97946618286451,XYZ402,C,-110,0,202,89,Coverage_Hole,5,20,coverage_hole
2026-07-01 11:00:00,UE01019,32.90063633836094,-96.96086880581584,XYZ403,A,-115,-1,159,45,Poor,6,14,coverage_hole
2026-07-01 14:00:00,UE01022,32.89670044093484,-97.00497093706883,XYZ403,A,-119,-3,146,62,Poor,3,10,coverage_hole
2026-07-01 19:00:00,UE01027,32.97183014086134,-97.0003973437733,XYZ402,B,-116,-1,147,54,Good,2,15,coverage_hole
2026-07-01 20:00:00,UE01028,32.965754443333424,-97.00797095036822,XYZ403,C,-120,1,206,35,Good,3,24,coverage_hole
2026-07-01 23:00:00,UE01031,32.9290377803834,-97.03195081708115,XYZ403,B,-117,1,189,52,Excellent,6,23,coverage_hole
2026-07-01 00:00:00,UE01032,32.97161704918841,-97.00592970296908,XYZ401,C,-117,-1,129,89,Poor,1,15,coverage_hole
2026-07-01 10:00:00,UE01042,32.91586540626046,-96.98226249266592,XYZ402,B,-95,13,378,81,Coverage_Hole,5,68,coverage_hole
2026-07-01 16:00:00,UE01048,32.931434695572854,-97.0269307606604,XYZ402,B,-115,-3,158,31,Good,5,10,coverage_hole
2026-07-01 22:00:00,UE01054,32.91877870522414,-96.9452744975468,XYZ402,A,-116,-1,110,45,Coverage_Hole,5,15,coverage_hole
2026-07-01 03:00:00,UE01059,32.89680443347402,-96.96101951157144,XYZ401,B,-119,0,162,94,Good,4,21,coverage_hole
2026-07-01 04:00:00,UE01060,32.90393283195274,-97.00635637352836,XYZ402,A,-106,1,168,93,Coverage_Hole,5,24,coverage_hole
2026-07-01 07:00:00,UE01063,32.97268805017707,-96.99322771600222,XYZ402,B,-117,-5,77,26,Poor,2,5,coverage_hole
2026-07-01 15:00:00,UE01071,32.9185382196516,-96.99494304189663,XYZ401,C,-95,15,497,45,Coverage_Hole,4,77,coverage_hole
2026-07-01 17:00:00,UE01073,32.93876083067757,-97.00486029812885,XYZ403,C,-94,11,414,96,Coverage_Hole,6,64,coverage_hole
2026-07-01 00:00:00,UE01080,32.96212053857054,-96.95202541223986,XYZ401,B,-119,-2,114,30,Good,1,13,coverage_hole
2026-07-01 03:00:00,UE01083,32.96142982121137,-96.98011495982476,XYZ401,A,-99,8,269,101,Coverage_Hole,4,50,coverage_hole
2026-07-01 04:00:00,UE01084,32.95304252421131,-96.9512580718777,XYZ402,C,-111,0,180,107,Coverage_Hole,5,20,coverage_hole
2026-07-01 08:00:00,UE01088,32.906125624939364,-96.99005560297486,XYZ403,A,-97,5,292,83,Coverage_Hole,3,40,coverage_hole
