ue_id,cell_id,rsrp,sinr,failure_type,timestamp,source_cell,target_cell,serving_rsrp,target_rsrp,serving_sinr,target_sinr,serving_rsrq,target_rsrq,event_type,measurement_event,ho_type,failure_stage,speed_kmph,beam_id,beam_id_target,pci_source,pci_target,time_to_trigger_ms,hysteresis_db,xn_latency_ms,packet_loss_pct,t310_expiry,rlf_detected,result,neighbor_relation_status,missing_neighbor,rca_scenarios
UE10807,XYZ409,-77.0,-7.0,SUCCESS,2026-07-01T08:52:50+00:00,XYZ409,XYZ408,-77.0,-72.0,-7.0,-8.0,-102.0,-98.0,HANDOVER,A3,INTRA_NR,SUCCESS,32.0,5,5,109,108,80,1.0,34.0,0.35,False,False,SUCCESS,ACTIVE,False,
UE10545,XYZ403,-117.0,-3.0,WRONG_CELL,2026-07-01T08:50:26+00:00,XYZ403,XYZ405,-117.0,-136.0,-3.0,-12.0,-138.0,-166.0,HANDOVER,A3,INTRA_NR,HO_EXECUTION,50.0,8,1,103,105,160,2.0,48.0,0.8,True,False,FAILURE,ACTIVE,False,handover_execution_failure|coverage_induced_ho_failure|interference_induced_ho_failure
UE10863,XYZ410,-124.0,13.0,WRONG_CELL,2026-07-01T08:50:32+00:00,XYZ410,XYZ408,-124.0,-139.0,13.0,4.0,-129.0,-153.0,HANDOVER,A3,INTRA_NR,HO_EXECUTION,48.0,4,1,110,108,120,2.0,49.0,2.1,False,True,FAILURE,ACTIVE,False,handover_execution_failure|post_ho_rlf|coverage_induced_ho_failure
UE10078,XYZ407,-94.0,0.0,SUCCESS,2026-07-01T08:55:30+00:00,XYZ407,XYZ406,-94.0,-90.0,0.0,-1.0,-112.0,-109.0,HANDOVER,A3,INTRA_NR,SUCCESS,27.0,1,1,107,106,160,2.0,28.0,0.15,False,False,SUCCESS,ACTIVE,False,
UE10747,XYZ404,-76.0,6.0,SUCCESS,2026-07-01T08:51:50+00:00,XYZ404,XYZ406,-76.0,-72.0,6.0,5.0,-88.0,-85.0,HANDOVER,A3,INTRA_NR,SUCCESS,26.0,6,6,104,106,40,2.0,26.0,0.1,False,False,SUCCESS,ACTIVE,False,
UE10894,XYZ406,-104.0,10.0,SUCCESS,2026-07-01T08:56:15+00:00,XYZ406,XYZ408,-104.0,-101.0,10.0,9.0,-112.0,-110.0,HANDOVER,A3,INTRA_NR,SUCCESS,41.0,7,7,106,108,120,1.0,30.0,0.4,False,False,SUCCESS,ACTIVE,False,
UE10272,XYZ404,-83.0,15.0,TOO_EARLY_HO,2026-07-01T08:54:38+00:00,XYZ404,XYZ402,-83.0,-76.0,15.0,11.0,-86.0,-83.0,HANDOVER,A3,INTRA_NR,HO_DECISION,81.0,7,1,104,102,40,2.0,45.0,0.1,False,False,FAILURE,ACTIVE,False,too_early_handover|mobility_configuration_issue
UE10160,XYZ410,-113.0,16.0,SUCCESS,2026-07-01T08:56:02+00:00,XYZ410,XYZ409,-113.0,-107.0,16.0,17.0,-116.0,-110.0,HANDOVER,A3,INTRA_NR,SUCCESS,37.0,6,6,110,109,120,2.0,38.0,0.25,False,False,SUCCESS,ACTIVE,False,
UE10686,XYZ407,-118.0,5.0,WRONG_CELL,2026-07-01T08:55:57+00:00,XYZ407,XYZ405,-118.0,-138.0,5.0,-4.0,-131.0,-160.0,HANDOVER,A3,INTRA_NR,HO_EXECUTION,41.0,2,7,107,105,160,2.0,56.0,3.2,True,False,FAILURE,ACTIVE,False,handover_execution_failure|coverage_induced_ho_failure
UE10877,XYZ401,-125.0,15.0,WRONG_CELL,2026-07-01T08:56:11+00:00,XYZ401,XYZ403,-125.0,-145.0,15.0,5.0,-128.0,-158.0,HANDOVER,A3,INTRA_NR,HO_EXECUTION,32.0,2,1,101,103,40,0.0,45.0,0.8,True,False,FAILURE,MISSING,True,handover_execution_failure|missing_neighbor|coverage_induced_ho_failure
UE10307,XYZ403,-109.0,22.0,SUCCESS,2026-07-01T08:58:23+00:00,XYZ403,XYZ401,-109.0,-106.0,22.0,21.0,-112.0,-109.0,HANDOVER,A3,INTRA_NR,SUCCESS,43.0,7,7,103,101,160,2.0,20.0,0.35,False,False,SUCCESS,ACTIVE,False,
UE10373,XYZ403,-114.0,20.0,PREP_FAILURE,2026-07-01T08:56:16+00:00,XYZ403,XYZ404,-114.0,-132.0,20.0,17.0,-117.0,-135.0,HANDOVER,A3,INTRA_NR,HO_PREPARATION,42.0,3,2,103,104,160,2.0,62.0,9.4,False,False,FAILURE,MISSING,True,handover_preparation_failure|missing_neighbor|coverage_induced_ho_failure
UE10975,XYZ401,-122.0,-5.0,WRONG_CELL,2026-07-01T08:57:57+00:00,XYZ401,XYZ403,-122.0,-140.0,-5.0,-14.0,-145.0,-172.0,HANDOVER,A3,INTRA_NR,HO_EXECUTION,33.0,2,7,101,103,40,0.0,46.0,2.4,False,False,FAILURE,MISSING,True,handover_execution_failure|missing_neighbor|coverage_induced_ho_failure|interference_induced_ho_failure
UE10732,XYZ406,-113.0,-3.0,SUCCESS,2026-07-01T08:57:37+00:00,XYZ406,XYZ405,-113.0,-107.0,-3.0,-4.0,-134.0,-129.0,HANDOVER,A3,INTRA_NR,SUCCESS,29.0,4,4,106,105,120,1.0,29.0,0.1,False,False,SUCCESS,ACTIVE,False,
UE10008,XYZ409,-95.0,-4.0,SUCCESS,2026-07-01T09:01:15+00:00,XYZ409,XYZ407,-95.0,-92.0,-4.0,-4.0,-117.0,-114.0,HANDOVER,A3,INTRA_NR,SUCCESS,28.0,8,8,109,107,80,1.0,27.0,0.2,False,False,SUCCESS,ACTIVE,False,
UE10800,XYZ408,-85.0,23.0,TOO_EARLY_HO,2026-07-01T09:02:46+00:00,XYZ408,XYZ410,-85.0,-75.0,23.0,20.0,-88.0,-78.0,HANDOVER,A3,INTRA_NR,HO_DECISION,90.0,4,7,108,110,40,0.0,27.0,0.0,False,False,FAILURE,MISSING,True,too_early_handover|mobility_configuration_issue|missing_neighbor
UE10443,XYZ407,-119.0,3.0,WRONG_CELL,2026-07-01T09:01:18+00:00,XYZ407,XYZ406,-119.0,-138.0,3.0,-5.0,-134.0,-161.0,HANDOVER,A3,INTRA_NR,HO_EXECUTION,44.0,3,1,107,106,160,2.0,60.0,2.1,False,False,FAILURE,ACTIVE,False,handover_execution_failure|coverage_induced_ho_failure
UE10112,XYZ410,-103.0,5.0,SUCCESS,2026-07-01T09:03:45+00:00,XYZ410,XYZ408,-103.0,-101.0,5.0,4.0,-116.0,-115.0,HANDOVER,A3,INTRA_NR,SUCCESS,33.0,8,8,110,108,120,2.0,17.0,0.05,False,False,SUCCESS,ACTIVE,False,
UE10988,XYZ408,-102.0,-2.0,SUCCESS,2026-07-01T09:00:55+00:00,XYZ408,XYZ410,-102.0,-97.0,-2.0,-3.0,-122.0,-118.0,HANDOVER,A3,INTRA_NR,SUCCESS,43.0,2,2,108,110,40,0.0,22.0,0.35,False,False,SUCCESS,MISSING,True,missing_neighbor
UE10204,XYZ406,-121.0,-1.0,WRONG_CELL,2026-07-01T09:02:36+00:00,XYZ406,XYZ405,-121.0,-143.0,-1.0,-9.0,-140.0,-170.0,HANDOVER,A3,INTRA_NR,HO_EXECUTION,42.0,6,3,106,105,120,1.0,32.0,1.3,True,False,FAILURE,ACTIVE,False,handover_execution_failure|coverage_induced_ho_failure|interference_induced_ho_failure
UE10404,XYZ409,-121.0,6.0,WRONG_CELL,2026-07-01T09:03:18+00:00,XYZ409,XYZ408,-121.0,-139.0,6.0,-4.0,-133.0,-161.0,HANDOVER,A3,INTRA_NR,HO_EXECUTION,42.0,6,7,109,108,80,1.0,51.0,2.1,False,True,FAILURE,ACTIVE,False,handover_execution_failure|post_ho_rlf|coverage_induced_ho_failure
UE10697,XYZ403,-109.0,1.0,SUCCESS,2026-07-01T09:03:44+00:00,XYZ403,XYZ402,-109.0,-105.0,1.0,2.0,-126.0,-121.0,HANDOVER,A3,INTRA_NR,SUCCESS,38.0,4,4,103,102,160,2.0,17.0,0.2,False,False,SUCCESS,ACTIVE,False,
UE10852,XYZ410,-96.0,-5.0,SUCCESS,2026-07-01T09:04:58+00:00,XYZ410,XYZ409,-96.0,-94.0,-5.0,-6.0,-119.0,-118.0,HANDOVER,A3,INTRA_NR,SUCCESS,28.0,5,5,110,109,120,2.0,16.0,0.05,False,False,SUCCESS,ACTIVE,False,
UE10196,XYZ410,-117.0,8.0,WRONG_CELL,2026-07-01T09:03:52+00:00,XYZ410,XYZ408,-117.0,-138.0,8.0,0.0,-127.0,-156.0,HANDOVER,A3,INTRA_NR,HO_EXECUTION,32.0,8,6,110,108,120,2.0,28.0,1.8,False,False,FAILURE,ACTIVE,False,handover_execution_failure|coverage_induced_ho_failure
UE10777,XYZ409,-120.0,18.0,WRONG_CELL,2026-07-01T09:05:14+00:00,XYZ409,XYZ408,-120.0,-135.0,18.0,10.0,-123.0,-143.0,HANDOVER,A3,INTRA_NR,HO_EXECUTION,39.0,3,3,109,108,80,1.0,46.0,3.1,False,False,FAILURE,ACTIVE,False,handover_execution_failure|coverage_induced_ho_failure
UE10773,XYZ404,-101.0,-5.0,SUCCESS,2026-07-01T09:05:57+00:00,XYZ404,XYZ403,-101.0,-97.0,-5.0,-5.0,-124.0,-120.0,HANDOVER,A3,INTRA_NR,SUCCESS,38.0,8,8,104,103,40,2.0,33.0,0.2,False,False,SUCCESS,ACTIVE,False,
UE10759,XYZ407,-107.0,14.0,SUCCESS,2026-07-01T09:07:49+00:00,XYZ407,XYZ408,-107.0,-103.0,14.0,13.0,-111.0,-108.0,HANDOVER,A3,INTRA_NR,SUCCESS,36.0,4,4,107,108,160,2.0,19.0,0.0,False,False,SUCCESS,ACTIVE,False,
UE10114,XYZ409,-110.0,13.0,SUCCESS,2026-07-01T09:06:52+00:00,XYZ409,XYZ410,-110.0,-106.0,13.0,12.0,-115.0,-112.0,HANDOVER,A3,INTRA_NR,SUCCESS,29.0,7,7,109,110,80,1.0,26.0,0.3,False,False,SUCCESS,ACTIVE,False,
UE10120,XYZ402,-105.0,14.0,PING_PONG,2026-07-01T09:07:20+00:00,XYZ402,XYZ403,-105.0,-103.0,14.0,11.0,-109.0,-110.0,HANDOVER,A3,INTRA_NR,POST_HO,51.0,8,3,102,103,80,1.0,49.0,2.0,True,False,FAILURE,ACTIVE,False,ping_pong_handover|mobility_configuration_issue|post_ho_rlf|beam_instability
UE10652,XYZ402,-124.0,5.0,WRONG_CELL,2026-07-01T09:08:52+00:00,XYZ402,XYZ403,-124.0,-145.0,5.0,-5.0,-137.0,-168.0,HANDOVER,A3,INTRA_NR,HO_EXECUTION,41.0,1,7,102,103,80,1.0,39.0,1.5,False,False,FAILURE,ACTIVE,False,handover_execution_failure|coverage_induced_ho_failure
UE10064,XYZ409,-116.0,5.0,WRONG_CELL,2026-07-01T09:11:06+00:00,XYZ409,XYZ408,-116.0,-136.0,5.0,-4.0,-129.0,-158.0,HANDOVER,A3,INTRA_NR,HO_EXECUTION,47.0,6,2,109,108,80,1.0,33.0,2.3,True,False,FAILURE,ACTIVE,False,handover_execution_failure|coverage_induced_ho_failure
UE10275,XYZ403,-110.0,-5.0,PREP_FAILURE,2026-07-01T09:10:56+00:00,XYZ403,XYZ402,-110.0,-126.0,-5.0,-9.0,-133.0,-153.0,HANDOVER,A3,INTRA_NR,HO_PREPARATION,43.0,3,1,103,102,160,2.0,125.0,3.7,False,False,FAILURE,ACTIVE,False,handover_preparation_failure|xn_transport_failure|coverage_induced_ho_failure|interference_induced_ho_failure
UE10824,XYZ409,-89.0,10.0,SUCCESS,2026-07-01T09:10:49+00:00,XYZ409,XYZ408,-89.0,-83.0,10.0,10.0,-97.0,-91.0,HANDOVER,A3,INTRA_NR,SUCCESS,27.0,7,7,109,108,80,1.0,34.0,0.05,False,False,SUCCESS,ACTIVE,False,
UE10238,XYZ405,-111.0,-7.0,SUCCESS,2026-07-01T09:12:36+00:00,XYZ405,XYZ406,-111.0,-105.0,-7.0,-8.0,-136.0,-131.0,HANDOVER,A3,INTRA_NR,SUCCESS,33.0,5,5,105,106,80,0.0,38.0,0.35,False,False,SUCCESS,ACTIVE,False,
UE10301,XYZ406,-113.0,23.0,PREP_FAILURE,2026-07-01T09:13:41+00:00,XYZ406,XYZ404,-113.0,-131.0,23.0,20.0,-116.0,-134.0,HANDOVER,A3,INTRA_NR,HO_PREPARATION,49.0,5,3,106,104,120,1.0,131.0,2.2,False,False,FAILURE,ACTIVE,False,handover_preparation_failure|xn_transport_failure|coverage_induced_ho_failure
UE10391,XYZ402,-113.0,17.0,SUCCESS,2026-07-01T09:13:10+00:00,XYZ402,XYZ403,-113.0,-108.0,17.0,18.0,-116.0,-111.0,HANDOVER,A3,INTRA_NR,SUCCESS,36.0,6,6,102,103,80,1.0,16.0,0.25,False,False,SUCCESS,ACTIVE,False,
UE10521,XYZ408,-94.0,17.0,TOO_EARLY_HO,2026-07-01T09:12:03+00:00,XYZ408,XYZ407,-94.0,-85.0,17.0,15.0,-97.0,-88.0,HANDOVER,A3,INTRA_NR,HO_DECISION,82.0,3,3,108,107,40,0.0,39.0,0.2,False,False,FAILURE,ACTIVE,False,too_early_handover|mobility_configuration_issue
UE10968,XYZ409,-81.0,6.0,SUCCESS,2026-07-01T09:14:10+00:00,XYZ409,XYZ408,-81.0,-76.0,6.0,6.0,-93.0,-88.0,HANDOVER,A3,INTRA_NR,SUCCESS,27.0,1,1,109,108,80,1.0,27.0,0.0,False,False,SUCCESS,ACTIVE,False,
UE10368,XYZ402,-79.0,3.0,SUCCESS,2026-07-01T09:13:32+00:00,XYZ402,XYZ403,-79.0,-76.0,3.0,2.0,-94.0,-92.0,HANDOVER,A3,INTRA_NR,SUCCESS,28.0,7,7,102,103,80,1.0,31.0,0.1,False,False,SUCCESS,ACTIVE,False,
UE10232,XYZ406,-80.0,-4.0,SUCCESS,2026-07-01T09:12:57+00:00,XYZ406,XYZ404,-80.0,-76.0,-4.0,-3.0,-102.0,-97.0,HANDOVER,A3,INTRA_NR,SUCCESS,39.0,5,5,106,104,120,1.0,23.0,0.2,False,False,SUCCESS,ACTIVE,False,
UE10194,XYZ406,-118.0,11.0,WRONG_CELL,2026-07-01T09:13:54+00:00,XYZ406,XYZ404,-118.0,-134.0,11.0,2.0,-125.0,-150.0,HANDOVER,A3,INTRA_NR,HO_EXECUTION,32.0,1,2,106,104,120,1.0,25.0,2.7,True,False,FAILURE,ACTIVE,False,handover_execution_failure|coverage_induced_ho_failure
UE10906,XYZ408,-83.0,-10.0,PING_PONG,2026-07-01T09:15:29+00:00,XYZ408,XYZ406,-83.0,-82.0,-10.0,-13.0,-111.0,-113.0,HANDOVER,A3,INTRA_NR,POST_HO,53.0,4,1,108,106,40,0.0,26.0,2.0,True,True,FAILURE,MISSING,True,ping_pong_handover|mobility_configuration_issue|missing_neighbor|post_ho_rlf|interference_induced_ho_failure|beam_instability
UE10011,XYZ410,-108.0,18.0,PING_PONG,2026-07-01T09:17:18+00:00,XYZ410,XYZ408,-108.0,-111.0,18.0,14.0,-111.0,-115.0,HANDOVER,A3,INTRA_NR,POST_HO,53.0,2,5,110,108,120,2.0,40.0,3.0,True,False,FAILURE,ACTIVE,False,ping_pong_handover|mobility_configuration_issue|post_ho_rlf|coverage_induced_ho_failure|beam_instability
UE10905,XYZ405,-90.0,20.0,XN_FAILURE,2026-07-01T09:15:28+00:00,XYZ405,XYZ403,-90.0,-108.0,20.0,17.0,-93.0,-111.0,HANDOVER,A3,INTER_GNB_XN,HO_PREPARATION,46.0,6,1,105,103,80,0.0,190.0,7.1,False,False,FAILURE,MISSING,True,handover_preparation_failure|missing_neighbor|xn_transport_failure
UE10920,XYZ409,-100.0,19.0,PREP_FAILURE,2026-07-01T09:19:47+00:00,XYZ409,XYZ408,-100.0,-118.0,19.0,16.0,-103.0,-121.0,HANDOVER,A3,INTRA_NR,HO_PREPARATION,37.0,6,2,109,108,80,1.0,123.0,3.4,False,False,FAILURE,ACTIVE,False,handover_preparation_failure|xn_transport_failure|coverage_induced_ho_failure
UE10688,XYZ401,-116.0,4.0,PING_PONG,2026-07-01T09:18:01+00:00,XYZ401,XYZ403,-116.0,-117.0,4.0,0.0,-130.0,-135.0,HANDOVER,A3,INTRA_NR,POST_HO,54.0,6,8,101,103,40,0.0,58.0,2.7,True,False,FAILURE,MISSING,True,ping_pong_handover|mobility_configuration_issue|missing_neighbor|post_ho_rlf|coverage_induced_ho_failure|beam_instability
UE10176,XYZ409,-95.0,7.0,SUCCESS,2026-07-01T09:19:15+00:00,XYZ409,XYZ410,-95.0,-89.0,7.0,8.0,-106.0,-99.0,HANDOVER,A3,INTRA_NR,SUCCESS,32.0,2,2,109,110,80,1.0,15.0,0.0,False,False,SUCCESS,ACTIVE,False,
UE10216,XYZ410,-93.0,24.0,TOO_EARLY_HO,2026-07-01T09:19:33+00:00,XYZ410,XYZ408,-93.0,-86.0,24.0,21.0,-96.0,-89.0,HANDOVER,A3,INTRA_NR,HO_DECISION,75.0,3,2,110,108,120,2.0,64.0,0.25,False,False,FAILURE,ACTIVE,False,too_early_handover|mobility_configuration_issue
UE10010,XYZ407,-97.0,19.0,SUCCESS,2026-07-01T09:21:12+00:00,XYZ407,XYZ406,-97.0,-95.0,19.0,19.0,-100.0,-98.0,HANDOVER,A3,INTRA_NR,SUCCESS,34.0,4,4,107,106,160,2.0,35.0,0.15,False,False,SUCCESS,ACTIVE,False,
UE10445,XYZ404,-121.0,23.0,PREP_FAILURE,2026-07-01T09:20:10+00:00,XYZ404,XYZ402,-121.0,-139.0,23.0,20.0,-124.0,-142.0,HANDOVER,A3,INTRA_NR,HO_PREPARATION,39.0,8,7,104,102,40,2.0,49.0,9.2,False,False,FAILURE,ACTIVE,False,handover_preparation_failure|coverage_induced_ho_failure
UE10629,XYZ403,-113.0,0.0,SUCCESS,2026-07-01T09:19:55+00:00,XYZ403,XYZ402,-113.0,-110.0,0.0,1.0,-131.0,-127.0,HANDOVER,A3,INTRA_NR,SUCCESS,45.0,7,7,103,102,160,2.0,39.0,0.15,False,False,SUCCESS,ACTIVE,False,
UE10163,XYZ410,-125.0,16.0,WRONG_CELL,2026-07-01T09:20:42+00:00,XYZ410,XYZ409,-125.0,-142.0,16.0,8.0,-128.0,-152.0,HANDOVER,A3,INTRA_NR,HO_EXECUTION,49.0,1,7,110,109,120,2.0,56.0,2.4,True,False,FAILURE,ACTIVE,False,handover_execution_failure|coverage_induced_ho_failure
UE10550,XYZ406,-103.0,13.0,SUCCESS,2026-07-01T09:23:26+00:00,XYZ406,XYZ404,-103.0,-99.0,13.0,14.0,-108.0,-103.0,HANDOVER,A3,INTRA_NR,SUCCESS,42.0,6,6,106,104,120,1.0,20.0,0.2,False,False,SUCCESS,ACTIVE,False,
UE10052,XYZ401,-86.0,24.0,TOO_EARLY_HO,2026-07-01T09:21:47+00:00,XYZ401,XYZ403,-86.0,-78.0,24.0,22.0,-89.0,-81.0,HANDOVER,A3,INTRA_NR,HO_DECISION,87.0,4,2,101,103,40,0.0,43.0,0.15,False,False,FAILURE,MISSING,True,too_early_handover|mobility_configuration_issue|missing_neighbor
UE10217,XYZ403,-123.0,-3.0,WRONG_CELL,2026-07-01T09:23:07+00:00,XYZ403,XYZ404,-123.0,-141.0,-3.0,-13.0,-144.0,-172.0,HANDOVER,A3,INTRA_NR,HO_EXECUTION,43.0,8,6,103,104,160,2.0,31.0,0.4,False,False,FAILURE,ACTIVE,False,handover_execution_failure|coverage_induced_ho_failure|interference_induced_ho_failure
UE10717,XYZ402,-123.0,7.0,WRONG_CELL,2026-07-01T09:27:02+00:00,XYZ402,XYZ403,-123.0,-140.0,7.0,-1.0,-134.0,-159.0,HANDOVER,A3,INTRA_NR,HO_EXECUTION,45.0,5,2,102,103,80,1.0,45.0,1.1,True,True,FAILURE,ACTIVE,False,handover_execution_failure|post_ho_rlf|coverage_induced_ho_failure
UE10998,XYZ409,-119.0,2.0,WRONG_CELL,2026-07-01T09:24:58+00:00,XYZ409,XYZ410,-119.0,-141.0,2.0,-8.0,-135.0,-167.0,HANDOVER,A3,INTRA_NR,HO_EXECUTION,47.0,3,6,109,110,80,1.0,60.0,2.8,False,False,FAILURE,ACTIVE,False,handover_execution_failure|coverage_induced_ho_failure
UE10823,XYZ403,-90.0,13.0,TOO_EARLY_HO,2026-07-01T09:24:52+00:00,XYZ403,XYZ402,-90.0,-79.0,13.0,11.0,-95.0,-86.0,HANDOVER,A3,INTRA_NR,HO_DECISION,85.0,3,8,103,102,160,2.0,61.0,0.25,False,False,FAILURE,ACTIVE,False,too_early_handover|mobility_configuration_issue
UE10359,XYZ402,-91.0,12.0,SUCCESS,2026-07-01T09:29:08+00:00,XYZ402,XYZ403,-91.0,-87.0,12.0,12.0,-97.0,-93.0,HANDOVER,A3,INTRA_NR,SUCCESS,30.0,5,5,102,103,80,1.0,35.0,0.35,False,False,SUCCESS,ACTIVE,False,
UE10384,XYZ404,-111.0,1.0,SUCCESS,2026-07-01T09:25:49+00:00,XYZ404,XYZ405,-111.0,-107.0,1.0,2.0,-128.0,-123.0,HANDOVER,A3,INTRA_NR,SUCCESS,40.0,6,6,104,105,40,2.0,25.0,0.4,False,False,SUCCESS,ACTIVE,False,
UE10055,XYZ402,-86.0,19.0,TOO_EARLY_HO,2026-07-01T09:27:31+00:00,XYZ402,XYZ403,-86.0,-73.0,19.0,15.0,-89.0,-76.0,HANDOVER,A3,INTRA_NR,HO_DECISION,80.0,4,2,102,103,80,1.0,49.0,0.15,False,False,FAILURE,ACTIVE,False,too_early_handover|mobility_configuration_issue
UE10117,XYZ401,-123.0,20.0,WRONG_CELL,2026-07-01T09:28:43+00:00,XYZ401,XYZ403,-123.0,-142.0,20.0,12.0,-126.0,-148.0,HANDOVER,A3,INTRA_NR,HO_EXECUTION,38.0,5,2,101,103,40,0.0,39.0,0.5,False,True,FAILURE,MISSING,True,handover_execution_failure|missing_neighbor|post_ho_rlf|coverage_induced_ho_failure
UE10899,XYZ406,-97.0,17.0,SUCCESS,2026-07-01T09:31:13+00:00,XYZ406,XYZ407,-97.0,-95.0,17.0,18.0,-100.0,-98.0,HANDOVER,A3,INTRA_NR,SUCCESS,27.0,2,2,106,107,120,1.0,21.0,0.35,False,False,SUCCESS,ACTIVE,False,
UE10252,XYZ410,-96.0,11.0,PREP_FAILURE,2026-07-01T09:31:14+00:00,XYZ410,XYZ408,-96.0,-112.0,11.0,7.0,-103.0,-123.0,HANDOVER,A3,INTRA_NR,HO_PREPARATION,39.0,8,6,110,108,120,2.0,128.0,3.2,False,False,FAILURE,MISSING,True,handover_preparation_failure|missing_neighbor|xn_transport_failure|coverage_induced_ho_failure
UE10797,XYZ408,-87.0,17.0,TOO_EARLY_HO,2026-07-01T09:32:12+00:00,XYZ408,XYZ406,-87.0,-79.0,17.0,15.0,-90.0,-82.0,HANDOVER,A3,INTRA_NR,HO_DECISION,88.0,5,1,108,106,40,0.0,27.0,0.4,False,False,FAILURE,MISSING,True,too_early_handover|mobility_configuration_issue|missing_neighbor
UE10779,XYZ410,-108.0,2.0,SUCCESS,2026-07-01T09:31:06+00:00,XYZ410,XYZ408,-108.0,-103.0,2.0,2.0,-124.0,-119.0,HANDOVER,A3,INTRA_NR,SUCCESS,45.0,7,7,110,108,120,2.0,35.0,0.0,False,False,SUCCESS,ACTIVE,False,
UE10802,XYZ410,-115.0,14.0,SUCCESS,2026-07-01T09:32:52+00:00,XYZ410,XYZ408,-115.0,-111.0,14.0,13.0,-119.0,-116.0,HANDOVER,A3,INTRA_NR,SUCCESS,45.0,4,4,110,108,120,2.0,31.0,0.2,False,False,SUCCESS,ACTIVE,False,
UE10844,XYZ402,-83.0,-4.0,SUCCESS,2026-07-01T09:31:32+00:00,XYZ402,XYZ403,-83.0,-77.0,-4.0,-5.0,-105.0,-100.0,HANDOVER,A3,INTRA_NR,SUCCESS,31.0,1,1,102,103,80,1.0,25.0,0.25,False,False,SUCCESS,ACTIVE,False,
UE10179,XYZ409,-77.0,-5.0,XN_FAILURE,2026-07-01T09:35:11+00:00,XYZ409,XYZ410,-77.0,-91.0,-5.0,-7.0,-100.0,-116.0,HANDOVER,A3,INTER_GNB_XN,HO_PREPARATION,58.0,4,3,109,110,80,1.0,201.0,8.6,False,False,FAILURE,ACTIVE,False,handover_preparation_failure|xn_transport_failure|interference_induced_ho_failure
UE10414,XYZ403,-88.0,13.0,TOO_EARLY_HO,2026-07-01T09:34:23+00:00,XYZ403,XYZ405,-88.0,-77.0,13.0,11.0,-93.0,-84.0,HANDOVER,A3,INTRA_NR,HO_DECISION,86.0,3,7,103,105,160,2.0,30.0,0.2,False,False,FAILURE,ACTIVE,False,too_early_handover|mobility_configuration_issue
UE10869,XYZ408,-86.0,8.0,SUCCESS,2026-07-01T09:35:56+00:00,XYZ408,XYZ410,-86.0,-82.0,8.0,8.0,-96.0,-92.0,HANDOVER,A3,INTRA_NR,SUCCESS,45.0,2,2,108,110,40,0.0,30.0,0.15,False,False,SUCCESS,MISSING,True,missing_neighbor
UE10234,XYZ408,-125.0,8.0,WRONG_CELL,2026-07-01T09:36:47+00:00,XYZ408,XYZ409,-125.0,-142.0,8.0,0.0,-135.0,-160.0,HANDOVER,A3,INTRA_NR,HO_EXECUTION,30.0,4,5,108,109,40,0.0,46.0,0.6,True,True,FAILURE,ACTIVE,False,handover_execution_failure|post_ho_rlf|coverage_induced_ho_failure
UE10854,XYZ403,-97.0,-2.0,PING_PONG,2026-07-01T09:36:08+00:00,XYZ403,XYZ401,-97.0,-96.0,-2.0,-5.0,-117.0,-119.0,HANDOVER,A3,INTRA_NR,POST_HO,60.0,5,4,103,101,160,2.0,55.0,2.2,True,False,FAILURE,ACTIVE,False,ping_pong_handover|mobility_configuration_issue|post_ho_rlf|interference_induced_ho_failure|beam_instability
UE10707,XYZ403,-116.0,18.0,WRONG_CELL,2026-07-01T09:38:11+00:00,XYZ403,XYZ402,-116.0,-133.0,18.0,10.0,-119.0,-141.0,HANDOVER,A3,INTRA_NR,HO_EXECUTION,50.0,6,8,103,102,160,2.0,56.0,2.3,True,False,FAILURE,ACTIVE,False,handover_execution_failure|coverage_induced_ho_failure
UE10819,XYZ406,-98.0,13.0,SUCCESS,2026-07-01T09:37:47+00:00,XYZ406,XYZ404,-98.0,-96.0,13.0,12.0,-103.0,-102.0,HANDOVER,A3,INTRA_NR,SUCCESS,27.0,6,6,106,104,120,1.0,38.0,0.0,False,False,SUCCESS,ACTIVE,False,
UE10079,XYZ401,-95.0,-6.0,SUCCESS,2026-07-01T09:38:26+00:00,XYZ401,XYZ403,-95.0,-92.0,-6.0,-5.0,-119.0,-115.0,HANDOVER,A3,INTRA_NR,SUCCESS,37.0,5,5,101,103,40,0.0,31.0,0.1,False,False,SUCCESS,MISSING,True,missing_neighbor
UE10646,XYZ404,-107.0,15.0,PREP_FAILURE,2026-07-01T09:37:56+00:00,XYZ404,XYZ402,-107.0,-119.0,15.0,12.0,-110.0,-125.0,HANDOVER,A3,INTRA_NR,HO_PREPARATION,50.0,6,3,104,102,40,2.0,39.0,8.0,False,False,FAILURE,ACTIVE,False,handover_preparation_failure|coverage_induced_ho_failure
UE10021,XYZ401,-123.0,3.0,WRONG_CELL,2026-07-01T09:37:51+00:00,XYZ401,XYZ403,-123.0,-138.0,3.0,-5.0,-138.0,-161.0,HANDOVER,A3,INTRA_NR,HO_EXECUTION,46.0,5,2,101,103,40,0.0,34.0,3.2,False,False,FAILURE,MISSING,True,handover_execution_failure|missing_neighbor|coverage_induced_ho_failure
